TransDate,MarketCode,MarketName,CropCode,CropName,CategoryCode,UpperPrice,MiddlePrice,LowerPrice,AveragePrice,TransVolume,TransAmount,Unit,County,Township,UpdateTime
2020.03.06,241,三重區,459,草莓-進口,N05,1300.0,1276.3,1250.0,1275.5,9.8,,,,,
2020.03.06,241,三重區,50,百香果-其他,N05,20.0,20.0,20.0,20.0,5.0,,,,,
2020.03.06,241,三重區,51,百香果-改良種,N05,109.8,79.0,56.6,80.7,630.0,,,,,
2020.03.06,241,三重區,61,甘蔗-帶皮,N05,9.0,9.0,9.0,9.0,5792.0,,,,,
2020.03.06,241,三重區,70,小番茄-其他,N05,42.2,18.5,15.5,22.6,1598.0,,,,,
2020.03.06,241,三重區,71,小番茄-ㄧ般,N05,19.0,15.5,11.6,15.4,1837.0,,,,,
2020.03.06,241,三重區,72,小番茄-聖女,N05,40.6,25.0,17.5,26.6,6368.0,,,,,
2020.03.06,241,三重區,73,小番茄-嬌女,N05,17.0,17.0,17.0,17.0,50.0,,,,,
2020.03.06,241,三重區,74,小番茄-玉女,N05,82.5,74.3,50.4,71.1,14272.0,,,,,
2020.03.06,241,三重區,811,紅龍果-白肉,N05,146.6,122.9,78.0,118.7,168.0,,,,,
2020.03.06,241,三重區,812,紅龍果-紅肉,N05,111.9,91.0,61.0,89.2,7064.0,,,,,
2020.03.06,241,三重區,91,其他,N05,138.8,97.4,29.2,92.1,489.0,,,,,
2020.03.06,241,三重區,919,其他-進口,N05,160.0,160.0,160.0,160.0,100.0,,,,,
2020.03.06,241,三重區,A0,香蕉-其他,N05,17.0,17.0,17.0,17.0,54.0,,,,,
2020.03.06,241,三重區,A1,香蕉,N05,47.2,39.7,35.8,40.4,14531.0,,,,,
2020.03.06,241,三重區,A2,香蕉-芭蕉紅芭蕉,N05,53.9,34.8,20.9,35.8,4159.5,,,,,
2020.03.06,241,三重區,A3,香蕉-旦蕉,N05,56.3,39.8,31.2,41.4,391.0,,,,,
2020.03.06,241,三重區,B2,鳳梨-金鑽鳳梨,N05,23.0,17.5,14.3,18.0,30687.0,,,,,
2020.03.06,241,三重區,C9,柑橘-進口,N05,800.0,800.0,800.0,800.0,16.0,,,,,
2020.03.06,241,三重區,E0,甜橙-其他,N05,5.0,4.6,4.0,4.6,126.0,,,,,
2020.03.06,241,三重區,E1,甜橙-柳橙,N05,29.4,18.0,14.5,19.6,16022.0,,,,,
2020.03.06,241,三重區,E3,甜橙-紅肉柳橙,N05,34.0,34.0,34.0,34.0,24.0,,,,,
2020.03.06,241,三重區,F1,雜柑-檸檬,N05,52.0,32.3,18.8,33.5,1846.0,,,,,
2020.03.06,241,三重區,F5,雜柑-無子檸檬,N05,95.6,67.5,42.4,68.1,1032.0,,,,,
2020.03.06,241,三重區,G49,奇異果-進口,N05,119.2,60.0,26.7,65.2,5304.0,,,,,
2020.03.06,241,三重區,G5,香瓜梨,N05,56.7,46.9,32.3,45.9,557.0,,,,,
2020.03.06,241,三重區,H5,葡萄柚-白肉,N05,13.0,13.0,13.0,13.0,1198.0,,,,,
2020.03.06,241,三重區,I1,木瓜-網室紅肉,N05,50.2,30.5,23.7,33.1,25780.0,,,,,
2020.03.06,241,三重區,I3,木瓜-日昇種,N05,60.0,60.0,60.0,60.0,2072.0,,,,,
2020.03.06,241,三重區,I4,木瓜-青木瓜,N05,30.0,30.0,30.0,30.0,14.0,,,,,
2020.03.06,241,三重區,L1,枇杷-茂木,N05,124.6,121.3,78.4,113.4,3032.0,,,,,
2020.03.06,241,三重區,M1,楊桃-軟枝密絲,N05,10.0,10.0,10.0,10.0,204.0,,,,,
2020.03.06,241,三重區,M2,楊桃-紅龍,N05,10.0,10.0,10.0,10.0,2696.0,,,,,
2020.03.06,241,三重區,M3,楊桃-馬來亞種,N05,17.8,10.9,9.9,12.1,1315.0,,,,,
2020.03.06,241,三重區,O9,梨-其他進口,N05,117.7,106.7,106.7,108.9,2285.0,,,,,
2020.03.06,241,三重區,P1,番石榴-珍珠芭,N05,39.3,25.9,22.3,27.8,38507.0,,,,,
2020.03.06,241,三重區,P2,番石榴-紅心,N05,45.0,39.9,21.3,37.2,485.0,,,,,
2020.03.06,241,三重區,P3,番石榴-帝王芭,N05,44.9,26.0,25.5,29.7,811.0,,,,,
2020.03.06,241,三重區,P5,番石榴-水晶無子,N05,36.3,25.0,25.0,27.3,372.0,,,,,
2020.03.06,241,三重區,Q0,蓮霧-其他,N05,70.0,70.0,70.0,70.0,135.0,,,,,
2020.03.06,241,三重區,Q1,蓮霧-紅蓮霧,N05,76.0,47.0,43.0,52.0,26507.5,,,,,
2020.03.06,241,三重區,Q2,蓮霧-子彈型,N05,30.0,30.0,30.0,30.0,826.0,,,,,
2020.03.06,241,三重區,Q4,蓮霧-巴掌蓮霧,N05,30.0,27.3,25.0,27.4,36.0,,,,,
2020.03.06,241,三重區,R0,芒果-其他,N05,40.0,28.0,28.0,30.4,834.0,,,,,
2020.03.06,241,三重區,R1,芒果-愛文,N05,95.6,90.7,37.9,81.1,1344.0,,,,,
2020.03.06,241,三重區,R2,芒果-玉文,N05,45.0,45.0,45.0,45.0,42.0,,,,,
2020.03.06,241,三重區,R3,芒果-本島,N05,33.9,20.2,17.5,22.4,6965.0,,,,,
2020.03.06,241,三重區,R6,芒果-金煌,N05,43.9,35.0,33.3,36.5,722.0,,,,,
2020.03.06,241,三重區,R8,芒果-芒果青,N05,41.9,29.3,18.5,29.7,1475.0,,,,,
2020.03.06,241,三重區,S1,葡萄-巨峰,N05,105.0,84.0,75.0,86.4,7689.0,,,,,
2020.03.06,241,三重區,S9,葡萄-進口,N05,125.8,90.6,59.7,91.5,8625.0,,,,,
2020.03.06,241,三重區,T1,西瓜-大西瓜,N05,11.0,11.0,11.0,11.0,12380.0,,,,,
2020.03.06,241,三重區,T4,西瓜-鳳光英妙,N05,10.0,10.0,10.0,10.0,442.0,,,,,
2020.03.06,241,三重區,T5,西瓜-黃肉,N05,8.8,8.0,8.0,8.2,5361.0,,,,,
2020.03.06,241,三重區,T7,西瓜-秀鈴,N05,15.0,14.8,12.8,14.4,1699.0,,,,,
2020.03.06,241,三重區,W1,洋香瓜-網狀紅肉,N05,88.2,50.8,32.7,54.7,2609.0,,,,,
2020.03.06,241,三重區,W2,洋香瓜-網狀綠肉,N05,101.9,64.5,30.0,65.1,4177.0,,,,,
2020.03.06,241,三重區,W6,洋香瓜-光面綠肉,N05,52.0,34.4,24.8,36.0,1060.0,,,,,
2020.03.06,241,三重區,W9,洋香瓜-進口,N05,90.0,90.0,90.0,90.0,40.0,,,,,
2020.03.06,241,三重區,X49,蘋果-金冠進口,N05,60.0,60.0,60.0,60.0,200.0,,,,,
2020.03.06,241,三重區,X69,蘋果-富士進口,N05,140.2,62.2,60.0,77.4,21900.0,,,,,
2020.03.06,260,宜蘭市,31,釋迦,N05,100.0,68.0,48.0,68.0,1780.0,,,,,
2020.03.06,260,宜蘭市,50,百香果-其他,N05,63.0,42.0,22.0,42.0,1660.0,,,,,
2020.03.06,260,宜蘭市,72,小番茄-聖女,N05,60.0,40.0,28.0,40.0,2560.0,,,,,
2020.03.06,260,宜蘭市,74,小番茄-玉女,N05,160.0,120.0,70.0,120.0,2460.0,,,,,
2020.03.06,260,宜蘭市,811,紅龍果-白肉,N05,53.0,33.0,20.0,33.0,2680.0,,,,,
2020.03.06,260,宜蘭市,812,紅龍果-紅肉,N05,55.0,40.0,28.0,40.0,2560.0,,,,,
2020.03.06,260,宜蘭市,A1,香蕉,N05,33.0,22.0,16.0,22.0,2760.0,,,,,
2020.03.06,260,宜蘭市,A2,香蕉-芭蕉紅芭蕉,N05,50.0,28.0,15.0,28.0,2460.0,,,,,
2020.03.06,260,宜蘭市,B2,鳳梨-金鑽鳳梨,N05,35.0,28.0,16.0,28.0,2880.0,,,,,
2020.03.06,260,宜蘭市,C1,椪柑,N05,35.0,22.0,18.0,22.0,2760.0,,,,,
2020.03.06,260,宜蘭市,I1,木瓜-網室紅肉,N05,35.0,22.0,12.0,22.0,2880.0,,,,,
2020.03.06,260,宜蘭市,I4,木瓜-青木瓜,N05,28.0,20.0,12.0,20.0,2780.0,,,,,
2020.03.06,260,宜蘭市,P1,番石榴-珍珠芭,N05,60.0,40.0,25.0,40.0,2760.0,,,,,
2020.03.06,260,宜蘭市,Q1,蓮霧-紅蓮霧,N05,120.0,70.0,50.0,70.0,2460.0,,,,,
2020.03.06,260,宜蘭市,S1,葡萄-巨峰,N05,115.0,70.0,50.0,70.0,1760.0,,,,,
2020.03.06,260,宜蘭市,T7,西瓜-秀鈴,N05,15.0,12.0,8.0,12.0,2780.0,,,,,
2020.03.06,260,宜蘭市,W1,洋香瓜-網狀紅肉,N05,50.0,28.0,20.0,28.0,1660.0,,,,,
2020.03.06,338,桃農,70,小番茄-其他,N05,35.0,35.0,35.0,35.0,30.0,,,,,
2020.03.06,338,桃農,73,小番茄-嬌女,N05,7.0,7.0,7.0,7.0,20.0,,,,,
2020.03.06,338,桃農,74,小番茄-玉女,N05,35.0,35.0,35.0,35.0,6.0,,,,,
2020.03.06,338,桃農,91,其他,N05,12.0,12.0,12.0,12.0,12.0,,,,,
2020.03.06,338,桃農,A2,香蕉-芭蕉紅芭蕉,N05,33.0,33.0,33.0,33.0,13.0,,,,,
2020.03.06,338,桃農,B2,鳳梨-金鑽鳳梨,N05,22.0,21.1,19.2,20.9,299.0,,,,,
2020.03.06,338,桃農,F1,雜柑-檸檬,N05,36.0,35.4,35.0,35.4,130.0,,,,,
2020.03.06,338,桃農,L1,枇杷-茂木,N05,60.0,60.0,60.0,60.0,24.0,,,,,
2020.03.06,338,桃農,P1,番石榴-珍珠芭,N05,26.0,20.9,18.0,21.3,60.0,,,,,
2020.03.06,338,桃農,P5,番石榴-水晶無子,N05,29.0,27.2,24.2,27.0,240.0,,,,,
2020.03.06,400,台中市,31,釋迦,N05,131.4,88.3,59.3,94.0,6370.0,,,,,
2020.03.06,400,台中市,32,釋迦-鳳梨釋迦,N05,98.6,77.8,56.0,74.5,2406.0,,,,,
2020.03.06,400,台中市,45,草莓,N05,144.4,92.2,43.3,97.0,9098.0,,,,,
2020.03.06,400,台中市,459,草莓-進口,N05,250.0,250.0,250.0,250.0,18.0,,,,,
2020.03.06,400,台中市,51,百香果-改良種,N05,78.0,49.0,26.0,58.6,72.0,,,,,
2020.03.06,400,台中市,70,小番茄-其他,N05,69.6,39.0,18.4,32.9,3117.0,,,,,
2020.03.06,400,台中市,72,小番茄-聖女,N05,57.5,33.2,13.5,36.5,7670.0,,,,,
2020.03.06,400,台中市,74,小番茄-玉女,N05,150.0,114.6,64.6,119.8,8556.0,,,,,
2020.03.06,400,台中市,811,紅龍果-白肉,N05,108.0,95.5,83.0,95.5,12.0,,,,,
2020.03.06,400,台中市,812,紅龍果-紅肉,N05,89.5,72.5,48.6,76.0,7300.0,,,,,
2020.03.06,400,台中市,91,其他,N05,100.0,74.2,22.5,78.9,2449.0,,,,,
2020.03.06,400,台中市,919,其他-進口,N05,190.0,125.0,125.0,126.4,912.0,,,,,
2020.03.06,400,台中市,A1,香蕉,N05,44.0,40.0,25.0,40.0,27124.0,,,,,
2020.03.06,400,台中市,A2,香蕉-芭蕉紅芭蕉,N05,46.1,32.4,21.1,34.3,1762.0,,,,,
2020.03.06,400,台中市,A3,香蕉-旦蕉,N05,41.5,40.2,35.0,40.1,724.0,,,,,
2020.03.06,400,台中市,B2,鳳梨-金鑽鳳梨,N05,32.3,22.4,13.9,21.4,56675.0,,,,,
2020.03.06,400,台中市,C0,柑橘-其他,N05,57.5,31.2,12.0,32.6,468.0,,,,,
2020.03.06,400,台中市,C9,柑橘-進口,N05,125.0,125.0,125.0,125.0,12.0,,,,,
2020.03.06,400,台中市,E1,甜橙-柳橙,N05,24.0,19.6,10.3,19.6,26646.0,,,,,
2020.03.06,400,台中市,F0,雜柑-其他,N05,49.0,37.4,23.5,37.0,152.0,,,,,
2020.03.06,400,台中市,F1,雜柑-檸檬,N05,47.0,35.5,23.4,38.5,3487.0,,,,,
2020.03.06,400,台中市,F5,雜柑-無子檸檬,N05,75.0,65.0,55.0,59.8,84.0,,,,,
2020.03.06,400,台中市,G49,奇異果-進口,N05,125.0,125.0,108.3,115.4,13080.0,,,,,
2020.03.06,400,台中市,G5,香瓜梨,N05,50.0,45.0,40.0,45.4,156.0,,,,,
2020.03.06,400,台中市,I1,木瓜-網室紅肉,N05,46.6,35.3,21.7,36.2,25896.0,,,,,
2020.03.06,400,台中市,I3,木瓜-日昇種,N05,90.0,80.0,80.0,83.3,18.0,,,,,
2020.03.06,400,台中市,L1,枇杷-茂木,N05,158.5,121.1,86.0,129.5,4733.0,,,,,
2020.03.06,400,台中市,M3,楊桃-馬來亞種,N05,27.0,21.5,10.4,20.6,6117.0,,,,,
2020.03.06,400,台中市,O9,梨-其他進口,N05,125.0,125.0,125.0,125.0,488.0,,,,,
2020.03.06,400,台中市,P0,番石榴-其他,N05,45.5,32.5,20.0,33.7,84.0,,,,,
2020.03.06,400,台中市,P1,番石榴-珍珠芭,N05,35.4,25.8,11.6,28.0,33316.0,,,,,
2020.03.06,400,台中市,P2,番石榴-紅心,N05,18.0,18.0,18.0,18.0,40.0,,,,,
2020.03.06,400,台中市,P3,番石榴-帝王芭,N05,49.7,38.6,28.7,41.2,308.0,,,,,
2020.03.06,400,台中市,P5,番石榴-水晶無子,N05,30.5,21.0,16.5,21.1,156.0,,,,,
2020.03.06,400,台中市,Q1,蓮霧-紅蓮霧,N05,78.3,49.3,28.1,50.6,27113.0,,,,,
2020.03.06,400,台中市,Q2,蓮霧-子彈型,N05,32.5,22.0,21.0,26.7,51.0,,,,,
2020.03.06,400,台中市,R0,芒果-其他,N05,50.7,36.4,29.3,38.1,273.0,,,,,
2020.03.06,400,台中市,R1,芒果-愛文,N05,122.5,75.5,38.8,70.9,2958.0,,,,,
2020.03.06,400,台中市,R3,芒果-本島,N05,42.9,28.4,17.0,30.9,3628.0,,,,,
2020.03.06,400,台中市,R5,芒果-黑香金興,N05,100.0,80.0,60.0,79.0,126.0,,,,,
2020.03.06,400,台中市,R6,芒果-金煌,N05,62.0,47.8,32.5,49.6,1068.0,,,,,
2020.03.06,400,台中市,R8,芒果-芒果青,N05,46.8,28.1,9.3,27.4,1485.0,,,,,
2020.03.06,400,台中市,S1,葡萄-巨峰,N05,121.4,87.6,54.2,91.3,8315.0,,,,,
2020.03.06,400,台中市,S9,葡萄-進口,N05,125.0,125.0,125.0,125.0,4504.0,,,,,
2020.03.06,400,台中市,T1,西瓜-大西瓜,N05,28.0,28.0,28.0,28.0,585.0,,,,,
2020.03.06,400,台中市,T5,西瓜-黃肉,N05,15.0,11.1,7.8,12.8,13187.0,,,,,
2020.03.06,400,台中市,V1,甜瓜-美濃,N05,50.0,35.0,20.0,37.4,2195.0,,,,,
2020.03.06,400,台中市,W1,洋香瓜-網狀紅肉,N05,62.5,39.8,6.2,46.5,7466.0,,,,,
2020.03.06,400,台中市,W2,洋香瓜-網狀綠肉,N05,62.8,29.4,10.4,43.8,4456.0,,,,,
2020.03.06,400,台中市,W6,洋香瓜-光面綠肉,N05,40.8,32.0,18.0,32.2,14197.0,,,,,
2020.03.06,400,台中市,W7,洋香瓜-光面白肉,N05,45.0,45.0,45.0,45.0,500.0,,,,,
2020.03.06,400,台中市,X69,蘋果-富士進口,N05,200.0,132.5,125.0,140.2,8904.0,,,,,
2020.03.06,420,豐原區,70,小番茄-其他,N05,60.0,31.5,15.0,33.91,1840.0,,,,,
2020.03.06,420,豐原區,72,小番茄-聖女,N05,60.0,36.0,20.0,37.58,455.0,,,,,
2020.03.06,420,豐原區,74,小番茄-玉女,N05,120.0,95.1,60.0,93.04,583.0,,,,,
2020.03.06,420,豐原區,812,紅龍果-紅肉,N05,75.0,65.5,50.0,64.29,28.0,,,,,
2020.03.06,420,豐原區,A1,香蕉,N05,40.0,26.6,15.0,26.96,9860.0,,,,,
2020.03.06,420,豐原區,A2,香蕉-芭蕉紅芭蕉,N05,30.0,30.0,30.0,30.0,20.0,,,,,
2020.03.06,420,豐原區,A3,香蕉-旦蕉,N05,40.0,35.5,30.0,35.29,2125.0,,,,,
2020.03.06,420,豐原區,B2,鳳梨-金鑽鳳梨,N05,30.0,20.1,12.0,20.46,9400.0,,,,,
2020.03.06,420,豐原區,C1,椪柑,N05,20.0,20.0,20.0,20.0,90.0,,,,,
2020.03.06,420,豐原區,E1,甜橙-柳橙,N05,20.0,15.6,10.0,15.38,1950.0,,,,,
2020.03.06,420,豐原區,F1,雜柑-檸檬,N05,50.0,34.7,25.0,35.83,2159.0,,,,,
2020.03.06,420,豐原區,G49,奇異果-進口,N05,125.0,118.5,100.0,116.13,930.0,,,,,
2020.03.06,420,豐原區,G8,栗子,N05,80.0,80.0,80.0,80.0,10.0,,,,,
2020.03.06,420,豐原區,I1,木瓜-網室紅肉,N05,40.0,30.8,25.0,31.46,3500.0,,,,,
2020.03.06,420,豐原區,O9,梨-其他進口,N05,150.0,118.6,100.0,121.15,52.0,,,,,
2020.03.06,420,豐原區,P1,番石榴-珍珠芭,N05,30.0,24.2,12.0,22.91,1820.0,,,,,
2020.03.06,420,豐原區,Q1,蓮霧-紅蓮霧,N05,51.4,40.0,27.8,39.85,1481.0,,,,,
2020.03.06,420,豐原區,R1,芒果-愛文,N05,120.0,61.8,30.0,67.06,17.0,,,,,
2020.03.06,420,豐原區,R2,芒果-玉文,N05,50.0,42.8,30.0,41.67,72.0,,,,,
2020.03.06,420,豐原區,R3,芒果-本島,N05,40.0,22.0,12.0,23.57,140.0,,,,,
2020.03.06,420,豐原區,R6,芒果-金煌,N05,60.0,51.1,40.0,50.65,124.0,,,,,
2020.03.06,420,豐原區,S1,葡萄-巨峰,N05,120.0,96.0,75.0,96.62,77.0,,,,,
2020.03.06,420,豐原區,S9,葡萄-進口,N05,150.0,125.6,100.0,125.36,694.0,,,,,
2020.03.06,420,豐原區,W1,洋香瓜-網狀紅肉,N05,60.0,43.7,15.0,41.2,568.0,,,,,
2020.03.06,420,豐原區,W6,洋香瓜-光面綠肉,N05,40.0,37.9,25.0,35.71,2100.0,,,,,
2020.03.06,420,豐原區,W7,洋香瓜-光面白肉,N05,50.0,49.4,40.0,47.62,1575.0,,,,,
2020.03.06,420,豐原區,W9,洋香瓜-進口,N05,125.0,121.1,100.0,117.65,510.0,,,,,
2020.03.06,420,豐原區,X69,蘋果-富士進口,N05,200.0,111.4,100.0,126.84,2102.0,,,,,
2020.03.06,423,東勢鎮,91,其他,N05,20.0,20.0,20.0,20.0,18.0,,,,,
2020.03.06,423,東勢鎮,F1,雜柑-檸檬,N05,33.3,33.3,33.3,33.3,24.0,,,,,
2020.03.06,423,東勢鎮,L1,枇杷-茂木,N05,216.6,150.5,129.4,158.95,178.8,,,,,
2020.03.06,423,東勢鎮,Y0,桃子-其他,N05,166.6,166.6,150.0,155.56,36.0,,,,,
2020.03.06,600,嘉義市,31,釋迦,N05,116.0,70.0,50.0,70.0,1800.0,,,,,
2020.03.06,600,嘉義市,51,百香果-改良種,N05,88.0,77.0,30.0,77.0,500.0,,,,,
2020.03.06,600,嘉義市,72,小番茄-聖女,N05,48.0,30.0,14.0,30.0,4100.0,,,,,
2020.03.06,600,嘉義市,74,小番茄-玉女,N05,132.0,85.0,58.0,85.0,3900.0,,,,,
2020.03.06,600,嘉義市,812,紅龍果-紅肉,N05,85.0,58.0,36.0,58.0,2000.0,,,,,
2020.03.06,600,嘉義市,859,榴槤-進口,N05,130.0,125.0,118.0,125.0,800.0,,,,,
2020.03.06,600,嘉義市,91,其他,N05,45.0,22.0,18.0,22.0,4200.0,,,,,
2020.03.06,600,嘉義市,A1,香蕉,N05,42.0,28.0,20.0,28.0,3000.0,,,,,
2020.03.06,600,嘉義市,B2,鳳梨-金鑽鳳梨,N05,25.0,18.0,12.0,18.0,2300.0,,,,,
2020.03.06,600,嘉義市,E1,甜橙-柳橙,N05,75.0,17.0,9.0,17.0,3100.0,,,,,
2020.03.06,600,嘉義市,F1,雜柑-檸檬,N05,42.0,22.0,12.0,22.0,1800.0,,,,,
2020.03.06,600,嘉義市,G49,奇異果-進口,N05,131.0,118.0,80.0,118.0,1200.0,,,,,
2020.03.06,600,嘉義市,H4,葡萄柚-紅肉,N05,20.0,10.0,8.0,10.0,2000.0,,,,,
2020.03.06,600,嘉義市,I1,木瓜-網室紅肉,N05,42.0,27.0,18.0,27.0,5500.0,,,,,
2020.03.06,600,嘉義市,L1,枇杷-茂木,N05,138.0,96.0,63.0,96.0,900.0,,,,,
2020.03.06,600,嘉義市,O9,梨-其他進口,N05,111.0,107.0,100.0,107.0,600.0,,,,,
2020.03.06,600,嘉義市,P1,番石榴-珍珠芭,N05,35.0,23.0,15.0,23.0,4800.0,,,,,
2020.03.06,600,嘉義市,Q1,蓮霧-紅蓮霧,N05,77.0,43.0,24.0,43.0,3700.0,,,,,
2020.03.06,600,嘉義市,R3,芒果-本島,N05,67.0,29.0,16.0,29.0,2600.0,,,,,
2020.03.06,600,嘉義市,R6,芒果-金煌,N05,80.0,67.0,50.0,67.0,1200.0,,,,,
2020.03.06,600,嘉義市,S1,葡萄-巨峰,N05,118.0,82.0,43.0,82.0,1600.0,,,,,
2020.03.06,600,嘉義市,T1,西瓜-大西瓜,N05,20.0,12.0,8.0,12.0,2800.0,,,,,
2020.03.06,600,嘉義市,T4,西瓜-鳳光英妙,N05,12.0,8.0,5.0,8.0,1700.0,,,,,
2020.03.06,600,嘉義市,T5,西瓜-黃肉,N05,14.0,9.0,6.0,9.0,10000.0,,,,,
2020.03.06,600,嘉義市,W1,洋香瓜-網狀紅肉,N05,71.0,43.0,20.0,43.0,3300.0,,,,,
2020.03.06,600,嘉義市,W6,洋香瓜-光面綠肉,N05,40.0,22.0,13.0,22.0,4800.0,,,,,
2020.03.06,600,嘉義市,X09,蘋果-其他進口,N05,110.0,84.0,60.0,84.0,5800.0,,,,,
2020.03.06,800,高雄市,31,釋迦,N05,120.0,85.7,80.0,91.4,168.0,,,,,
2020.03.06,800,高雄市,32,釋迦-鳳梨釋迦,N05,70.0,60.8,60.0,62.5,636.0,,,,,
2020.03.06,800,高雄市,45,草莓,N05,158.7,86.4,50.0,93.6,430.0,,,,,
2020.03.06,800,高雄市,459,草莓-進口,N05,700.0,700.0,700.0,700.0,12.0,,,,,
2020.03.06,800,高雄市,50,百香果-其他,N05,28.0,28.0,28.0,28.0,10.0,,,,,
2020.03.06,800,高雄市,51,百香果-改良種,N05,60.0,60.0,60.0,60.0,42.0,,,,,
2020.03.06,800,高雄市,70,小番茄-其他,N05,64.7,44.8,30.0,45.8,834.0,,,,,
2020.03.06,800,高雄市,74,小番茄-玉女,N05,150.0,97.5,80.0,104.5,252.0,,,,,
2020.03.06,800,高雄市,811,紅龍果-白肉,N05,66.0,66.0,66.0,66.0,40.0,,,,,
2020.03.06,800,高雄市,812,紅龍果-紅肉,N05,79.4,62.9,60.0,65.6,480.0,,,,,
2020.03.06,800,高雄市,91,其他,N05,38.7,20.0,20.0,23.7,214.0,,,,,
2020.03.06,800,高雄市,919,其他-進口,N05,50.0,50.0,50.0,50.0,440.0,,,,,
2020.03.06,800,高雄市,A1,香蕉,N05,50.0,38.9,30.0,39.3,2610.0,,,,,
2020.03.06,800,高雄市,B2,鳳梨-金鑽鳳梨,N05,28.8,21.7,18.0,22.4,9292.0,,,,,
2020.03.06,800,高雄市,E1,甜橙-柳橙,N05,25.3,18.7,15.5,19.4,3798.0,,,,,
2020.03.06,800,高雄市,F1,雜柑-檸檬,N05,70.0,54.7,50.0,56.8,1170.0,,,,,
2020.03.06,800,高雄市,G49,奇異果-進口,N05,159.5,106.0,100.0,115.5,494.0,,,,,
2020.03.06,800,高雄市,H4,葡萄柚-紅肉,N05,15.0,15.0,15.0,15.0,126.0,,,,,
2020.03.06,800,高雄市,I1,木瓜-網室紅肉,N05,50.0,37.4,27.7,37.9,6390.0,,,,,
2020.03.06,800,高雄市,I4,木瓜-青木瓜,N05,20.0,20.0,20.0,20.0,1860.0,,,,,
2020.03.06,800,高雄市,L1,枇杷-茂木,N05,180.0,180.0,139.5,171.9,439.0,,,,,
2020.03.06,800,高雄市,M3,楊桃-馬來亞種,N05,30.0,25.1,20.9,25.3,774.0,,,,,
2020.03.06,800,高雄市,O9,梨-其他進口,N05,115.4,107.0,100.0,107.3,240.0,,,,,
2020.03.06,800,高雄市,O99,梨-西洋梨進口,N05,90.0,90.0,90.0,90.0,10.0,,,,,
2020.03.06,800,高雄市,P1,番石榴-珍珠芭,N05,30.0,27.5,20.0,26.5,425.0,,,,,
2020.03.06,800,高雄市,Q1,蓮霧-紅蓮霧,N05,66.3,51.4,30.0,50.1,4216.0,,,,,
2020.03.06,800,高雄市,R1,芒果-愛文,N05,120.0,120.0,120.0,120.0,54.0,,,,,
2020.03.06,800,高雄市,R3,芒果-本島,N05,77.8,39.0,22.7,43.5,1968.0,,,,,
2020.03.06,800,高雄市,R5,芒果-黑香金興,N05,70.0,70.0,70.0,70.0,72.0,,,,,
2020.03.06,800,高雄市,R6,芒果-金煌,N05,60.0,51.3,41.7,51.1,108.0,,,,,
2020.03.06,800,高雄市,R8,芒果-芒果青,N05,30.0,30.0,30.0,30.0,90.0,,,,,
2020.03.06,800,高雄市,S1,葡萄-巨峰,N05,150.0,99.9,70.0,103.9,950.0,,,,,
2020.03.06,800,高雄市,S9,葡萄-進口,N05,142.8,110.0,83.0,111.2,737.0,,,,,
2020.03.06,800,高雄市,T1,西瓜-大西瓜,N05,12.0,12.0,12.0,12.0,4260.0,,,,,
2020.03.06,800,高雄市,T5,西瓜-黃肉,N05,19.3,15.1,14.0,15.8,2050.0,,,,,
2020.03.06,800,高雄市,W1,洋香瓜-網狀紅肉,N05,63.3,39.5,30.0,42.4,5978.0,,,,,
2020.03.06,800,高雄市,W6,洋香瓜-光面綠肉,N05,30.0,25.0,20.0,25.0,500.0,,,,,
2020.03.06,800,高雄市,W9,洋香瓜-進口,N05,100.0,100.0,100.0,100.0,16.0,,,,,
2020.03.06,800,高雄市,X69,蘋果-富士進口,N05,135.8,66.1,54.5,77.7,8144.0,,,,,
2020.03.06,830,鳳山區,31,釋迦,N05,109.1,82.5,74.4,82.5,800.0,,,,,
2020.03.06,830,鳳山區,70,小番茄-其他,N05,57.1,33.5,24.1,33.5,1910.0,,,,,
2020.03.06,830,鳳山區,72,小番茄-聖女,N05,63.2,27.7,17.1,27.7,2310.0,,,,,
2020.03.06,830,鳳山區,812,紅龍果-紅肉,N05,75.0,60.0,54.2,60.0,2200.0,,,,,
2020.03.06,830,鳳山區,A1,香蕉,N05,44.4,31.0,25.2,31.0,4200.0,,,,,
2020.03.06,830,鳳山區,B2,鳳梨-金鑽鳳梨,N05,26.1,19.0,16.0,19.0,20600.0,,,,,
2020.03.06,830,鳳山區,F1,雜柑-檸檬,N05,52.2,44.4,41.2,44.4,1440.0,,,,,
2020.03.06,830,鳳山區,I1,木瓜-網室紅肉,N05,44.4,29.2,20.0,29.2,9530.0,,,,,
2020.03.06,830,鳳山區,P1,番石榴-珍珠芭,N05,38.5,26.8,21.1,26.8,8060.0,,,,,
2020.03.06,830,鳳山區,Q1,蓮霧-紅蓮霧,N05,66.7,42.3,29.2,42.3,3590.0,,,,,
2020.03.06,830,鳳山區,R3,芒果-本島,N05,71.4,30.4,19.0,30.4,7170.0,,,,,
2020.03.06,830,鳳山區,S1,葡萄-巨峰,N05,109.1,80.5,70.3,80.5,1640.0,,,,,
2020.03.06,830,鳳山區,T1,西瓜-大西瓜,N05,18.2,14.9,13.0,14.9,8740.0,,,,,
2020.03.06,830,鳳山區,W1,洋香瓜-網狀紅肉,N05,66.7,35.8,23.1,35.8,4090.0,,,,,
