year,city_id,crop_id,altitude,planted_area,harvested_area,production
2023,KHH,G7,Low,4.95,4.95,45.396
2023,YUN,G7,Low,,,
2023,KIN,G7,Low,,,
2023,LIE,G7,Low,,,
2023,MLI,G7,Low,26.17,26.17,199.162
2023,HUA,G7,Low,3.1,3.1,28.02
2023,TTT,G7,Low,31.54,31.54,196.959
2023,TNN,G7,Low,12.98,12.98,87.935
2023,TPE,G7,Low,,,
2023,TXG,G7,Low,15.71,15.71,120.783
2023,PEN,G7,Low,,,
2023,TYN,G7,Low,2.02,1,3.2
2023,HSQ,G7,Low,5.07,5.07,38.395
2023,HSC,G7,Low,,,
2023,NTP,G7,Low,,,
2023,CHA,G7,Low,1.1,1.1,7.918
2023,PIF,G7,Low,0.18,,
2023,ILA,G7,Low,,,
2023,KEE,G7,Low,,,
2023,CYQ,G7,Low,6.23,6.23,57.94
2023,CYI,G7,Low,2.2,2.2,13.87
2023,NTO,G7,Low,39.07,39.07,277.908
2023,KHH,M3,Low,5.89,5.89,60.16
2023,YUN,M3,Low,10.67,10.67,145.988
2023,KIN,M3,Low,0.05,0.05,0.455
2023,LIE,M3,Low,,,
2023,MLI,M3,Low,45.21,45.21,622.988
2023,HUA,M3,Low,,,
2023,TTT,M3,Low,5.23,5.23,66.275
2023,TNN,M3,Low,165.88,165.88,2176.691
2023,TPE,M3,Low,1.68,1.68,11.621
2023,TXG,M3,Low,32.58,32.36,532.26
2023,PEN,M3,Low,,,
2023,TYN,M3,Low,0.25,0.25,0.65
2023,HSQ,M3,Low,4.64,4.64,44.421
2023,HSC,M3,Low,,,
2023,NTP,M3,Low,,,
2023,CHA,M3,Low,62.88,62.88,392.609
2023,PIF,M3,Low,10.17,10.17,110.047
2023,ILA,M3,Low,5.88,5.87,59.87
2023,KEE,M3,Low,0.02,0.02,0.144
2023,CYQ,M3,Low,4.82,4.82,57.472
2023,CYI,M3,Low,0.1,,
2023,NTO,M3,Low,22.4,22,223.876
2023,KHH,C1,Low,0.97,0.97,9.234
2023,YUN,C1,Low,424.87,423.94,10322.02
2023,KIN,C1,Low,,,
2023,LIE,C1,Low,,,
2023,MLI,C1,Low,380.99,380.99,6158.552
2023,HUA,C1,Low,8.55,8.55,81.272
2023,TTT,C1,Low,18.4,18.4,191.598
2023,TNN,C1,Low,901.49,901.49,26888.316
2023,TPE,C1,Low,6.64,6.64,47.166
2023,TXG,C1,Low,1388.07,1363.07,25045.226
2023,PEN,C1,Low,,,
2023,TYN,C1,Low,1.05,1.02,18.055
2023,HSQ,C1,Low,224.06,224.06,3290.1
2023,HSC,C1,Low,,,
2023,NTP,C1,Low,1.13,0.94,7.776
2023,CHA,C1,Low,4.3,4.3,80.13
2023,PIF,C1,Low,,,
2023,ILA,C1,Low,5.45,5.45,85.435
2023,KEE,C1,Low,,,
2023,CYQ,C1,Low,1514.9,1509.05,28877.282
2023,CYI,C1,Low,1.3,0.7,15.045
2023,NTO,C1,Low,37,36.8,519.079
2023,KHH,22,Low,737.18,736.13,13350.816
2023,YUN,22,Low,18.63,18.63,273.864
2023,KIN,22,Low,0.02,0.02,0.16
2023,LIE,22,Low,,,
2023,MLI,22,Low,98.11,98.11,1231.8
2023,HUA,22,Low,,,
2023,TTT,22,Low,2.77,2.77,30.442
2023,TNN,22,Low,262.5,262.5,4341.21
2023,TPE,22,Low,,,
2023,TXG,22,Low,9.17,8.93,117.279
2023,PEN,22,Low,,,
2023,TYN,22,Low,0.45,0.23,1.536
2023,HSQ,22,Low,0.47,0.47,2.115
2023,HSC,22,Low,,,
2023,NTP,22,Low,0.03,,
2023,CHA,22,Low,4.96,4.96,55.046
2023,PIF,22,Low,519.1,511.26,10514.69
2023,ILA,22,Low,,,
2023,KEE,22,Low,,,
2023,CYQ,22,Low,66.93,66.93,670.256
2023,CYI,22,Low,0.2,0.2,2.376
2023,NTO,22,Low,26.25,26.25,303.375
2023,KHH,O10,High,16.99,15.99,132.062
2023,YUN,O10,High,1.09,0.99,12.8
2023,KIN,O10,High,,,
2023,LIE,O10,High,,,
2023,MLI,O10,High,1194.13,1194.13,26864.869
2023,HUA,O10,High,10.84,10.84,79.473
2023,TTT,O10,High,12.36,12.26,94.914
2023,TNN,O10,High,2.73,2.73,26.913
2023,TPE,O10,High,0.25,0.25,1.68
2023,TXG,O10,High,3305.68,3303.39,56501.613
2023,PEN,O10,High,,,
2023,TYN,O10,High,10.38,9.66,55.591
2023,HSQ,O10,High,122.85,122.85,1797.417
2023,HSC,O10,High,,,
2023,NTP,O10,High,12.01,9.74,72.86
2023,CHA,O10,High,27.62,27.62,250.322
2023,PIF,O10,High,2.69,2.69,25.04
2023,ILA,O10,High,55.2,51.08,711.051
2023,KEE,O10,High,,,
2023,CYQ,O10,High,78.54,78.54,1619.507
2023,CYI,O10,High,,,
2023,NTO,O10,High,11.87,11.77,162.539
2023,KHH,41,High,1395.78,1395.78,5970.399
2023,YUN,41,High,22,22,102.96
2023,KIN,41,High,,,
2023,LIE,41,High,,,
2023,MLI,41,High,25.93,25.93,143.699
2023,HUA,41,High,62.84,62.64,209.031
2023,TTT,41,High,441.42,436.97,1337.715
2023,TNN,41,High,312.33,312.33,1773.562
2023,TPE,41,High,0.34,0.34,1.164
2023,TXG,41,High,103.66,103.16,653.031
2023,PEN,41,High,,,
2023,TYN,41,High,1.31,0.98,4.004
2023,HSQ,41,High,1.85,1.85,9.768
2023,HSC,41,High,,,
2023,NTP,41,High,0.42,0.39,1.287
2023,CHA,41,High,0.4,0.4,2.79
2023,PIF,41,High,1,1,6
2023,ILA,41,High,0.2,,
2023,KEE,41,High,,,
2023,CYQ,41,High,59.01,59.01,348.578
2023,CYI,41,High,,,
2023,NTO,41,High,871.81,856.01,3631.751
2023,KHH,D1,Low,0.41,0.41,3.7
2023,YUN,D1,Low,0.48,0.48,9.445
2023,KIN,D1,Low,,,
2023,LIE,D1,Low,,,
2023,MLI,D1,Low,724.42,719.72,12322.376
2023,HUA,D1,Low,17.5,17.5,185.725
2023,TTT,D1,Low,164.14,164.14,2082.228
2023,TNN,D1,Low,1.2,1.2,10.368
2023,TPE,D1,Low,27.66,27.66,296.893
2023,TXG,D1,Low,528.19,512.63,11123.476
2023,PEN,D1,Low,,,
2023,TYN,D1,Low,48.34,47.07,811.704
2023,HSQ,D1,Low,1265.89,1265.89,21599.262
2023,HSC,D1,Low,2.22,2.22,35.742
2023,NTP,D1,Low,62.6,60.8,714.145
2023,CHA,D1,Low,0.56,0.56,5.795
2023,PIF,D1,Low,,,
2023,ILA,D1,Low,94.84,92.09,1511.677
2023,KEE,D1,Low,,,
2023,CYQ,D1,Low,5.4,5.4,93.7
2023,CYI,D1,Low,,,
2023,NTO,D1,Low,7.35,7.35,84.128
2023,KHH,Y1,High,64,63.87,275.355
2023,YUN,Y1,High,6.34,6.13,40.886
2023,KIN,Y1,High,,,
2023,LIE,Y1,High,,,
2023,MLI,Y1,High,93.52,93.52,738.633
2023,HUA,Y1,High,12.95,11.73,78.941
2023,TTT,Y1,High,28.26,27.86,136.509
2023,TNN,Y1,High,2.4,2.4,25.277
2023,TPE,Y1,High,,,
2023,TXG,Y1,High,1206.87,1192.43,11935.915
2023,PEN,Y1,High,,,
2023,TYN,Y1,High,228.38,227.31,1756.893
2023,HSQ,Y1,High,120.33,120.33,897.146
2023,HSC,Y1,High,0.01,0.01,0.087
2023,NTP,Y1,High,3.94,2.22,16.857
2023,CHA,Y1,High,5.06,5.06,38.418
2023,PIF,Y1,High,5.8,5.8,41.989
2023,ILA,Y1,High,10.71,10.63,93.077
2023,KEE,Y1,High,0.01,0.01,0.065
2023,CYQ,Y1,High,29.9,29.5,329.107
2023,CYI,Y1,High,,,
2023,NTO,Y1,High,121.01,115.56,897.316
2023,KHH,Z4,High,15.25,15.25,78.652
2023,YUN,Z4,High,10.4,10.4,99.84
2023,KIN,Z4,High,,,
2023,LIE,Z4,High,,,
2023,MLI,Z4,High,405.56,405.56,3548.943
2023,HUA,Z4,High,21.19,19.29,105.24
2023,TTT,Z4,High,73.01,73.01,401.851
2023,TNN,Z4,High,2.93,2.93,23.035
2023,TPE,Z4,High,2.83,2.83,18.105
2023,TXG,Z4,High,3345.74,3344.94,45583.686
2023,PEN,Z4,High,,,
2023,TYN,Z4,High,63.8,63.75,707.625
2023,HSQ,Z4,High,224.4,224.39,1901.583
2023,HSC,Z4,High,,,
2023,NTP,Z4,High,11.91,9.76,54.042
2023,CHA,Z4,High,0.73,0.73,6.126
2023,PIF,Z4,High,0.1,0.1,0.702
2023,ILA,Z4,High,14.04,13.68,184.406
2023,KEE,Z4,High,,,
2023,CYQ,Z4,High,339.67,338.17,4914.222
2023,CYI,Z4,High,,,
2023,NTO,Z4,High,177.05,177.05,1384.166
2023,KHH,E1,Low,11.35,11.35,136.301
2023,YUN,E1,Low,1411.87,1406.22,43465.678
2023,KIN,E1,Low,0.04,0.04,0.4
2023,LIE,E1,Low,,,
2023,MLI,E1,Low,11.84,11.84,192.735
2023,HUA,E1,Low,28.48,26.66,244.465
2023,TTT,E1,Low,22.29,22.29,234.945
2023,TNN,E1,Low,1720.59,1719.68,47635.286
2023,TPE,E1,Low,3.3,3.3,22.572
2023,TXG,E1,Low,28.29,20.97,407.395
2023,PEN,E1,Low,,,
2023,TYN,E1,Low,2.53,2.03,20.008
2023,HSQ,E1,Low,72.52,72.52,1444.715
2023,HSC,E1,Low,0.03,0.03,0.72
2023,NTP,E1,Low,3.89,3.86,36.277
2023,CHA,E1,Low,20.54,20.54,423.197
2023,PIF,E1,Low,4.78,4.78,53.254
2023,ILA,E1,Low,47.97,46.66,790.94
2023,KEE,E1,Low,,,
2023,CYQ,E1,Low,930.09,903.8,17537.286
2023,CYI,E1,Low,45.5,45.5,724.178
2023,NTO,E1,Low,417.08,411.28,8792.55
2023,KHH,L1,Low,0.51,0.51,3.946
2023,YUN,L1,Low,0.1,0.1,0.529
2023,KIN,L1,Low,,,
2023,LIE,L1,Low,,,
2023,MLI,L1,Low,34.27,34.27,229.875
2023,HUA,L1,Low,2.58,2.56,16.092
2023,TTT,L1,Low,124.64,123.74,656.722
2023,TNN,L1,Low,0.03,0.03,0.182
2023,TPE,L1,Low,0.01,0.01,0.054
2023,TXG,L1,Low,651.06,651.06,4350.752
2023,PEN,L1,Low,,,
2023,TYN,L1,Low,6.93,6.93,54.054
2023,HSQ,L1,Low,0.59,0.59,3.437
2023,HSC,L1,Low,,,
2023,NTP,L1,Low,0.06,0.02,0.041
2023,CHA,L1,Low,,,
2023,PIF,L1,Low,,,
2023,ILA,L1,Low,1.93,1.42,11.6
2023,KEE,L1,Low,,,
2023,CYQ,L1,Low,0.1,0.1,0.68
2023,CYI,L1,Low,,,
2023,NTO,L1,Low,98.6,98.28,700.584
2023,KHH,N3,High,151.99,151.99,652.669
2023,YUN,N3,High,1.3,1.3,5.2
2023,KIN,N3,High,,,
2023,LIE,N3,High,,,
2023,MLI,N3,High,507.36,507.36,3385.572
2023,HUA,N3,High,9.41,9.36,62.458
2023,TTT,N3,High,116.74,116.74,919.237
2023,TNN,N3,High,0.9,0.9,8.1
2023,TPE,N3,High,,,
2023,TXG,N3,High,235.72,235.72,2138.947
2023,PEN,N3,High,,,
2023,TYN,N3,High,4.7,4.57,12.357
2023,HSQ,N3,High,27.81,27.81,283.577
2023,HSC,N3,High,,,
2023,NTP,N3,High,2.4,2.34,10.552
2023,CHA,N3,High,1.2,1.2,12
2023,PIF,N3,High,7.33,7.33,51.327
2023,ILA,N3,High,12.87,12.87,178.932
2023,KEE,N3,High,,,
2023,CYQ,N3,High,14.43,14.43,90.877
2023,CYI,N3,High,,,
2023,NTO,N3,High,197.62,197.62,1539.272
2023,KHH,I1,Low,277.5,274.16,13402.102
2023,YUN,I1,Low,185.41,183.08,9611.825
2023,KIN,I1,Low,0.27,0.27,5.86
2023,LIE,I1,Low,,,
2023,MLI,I1,Low,25.08,25.08,864.461
2023,HUA,I1,Low,14.46,11.84,278.511
2023,TTT,I1,Low,92.88,89.38,2325.693
2023,TNN,I1,Low,633.85,618.61,31476.882
2023,TPE,I1,Low,3.03,3.03,55.264
2023,TXG,I1,Low,19.4,18.44,731.929
2023,PEN,I1,Low,1,1,4.98
2023,TYN,I1,Low,5.31,5.03,91.409
2023,HSQ,I1,Low,6.15,6.15,226.799
2023,HSC,I1,Low,0.21,0.21,9.806
2023,NTP,I1,Low,3.31,3.17,63.103
2023,CHA,I1,Low,36.45,35.3,1182.09
2023,PIF,I1,Low,688.97,672.45,32973.372
2023,ILA,I1,Low,4.05,4.05,93.272
2023,KEE,I1,Low,0.04,0.04,0.432
2023,CYQ,I1,Low,262.85,251.35,12512.525
2023,CYI,I1,Low,10.15,9.7,516.444
2023,NTO,I1,Low,438.99,374.36,16263.446
2023,KHH,H1,Low,15.56,15.56,150.881
2023,YUN,H1,Low,241.98,238.88,5749.673
2023,KIN,H1,Low,0.11,0.11,0.72
2023,LIE,H1,Low,,,
2023,MLI,H1,Low,430.51,428.74,5017.219
2023,HUA,H1,Low,891.39,830.75,15917.097
2023,TTT,H1,Low,88.92,88.92,1270.571
2023,TNN,H1,Low,1104.12,1090.65,27895.877
2023,TPE,H1,Low,14.52,14.52,113.184
2023,TXG,H1,Low,87.33,85.46,1239.142
2023,PEN,H1,Low,,,
2023,TYN,H1,Low,25.72,23.73,220.79
2023,HSQ,H1,Low,68.61,68.61,752.254
2023,HSC,H1,Low,6.43,6.43,89.779
2023,NTP,H1,Low,433.53,420.73,7057.862
2023,CHA,H1,Low,27.6,27.6,485.501
2023,PIF,H1,Low,0.63,0.4,5.906
2023,ILA,H1,Low,207.47,183.11,3538.156
2023,KEE,H1,Low,17.01,17.01,166.86
2023,CYQ,H1,Low,161.35,161.25,2317.815
2023,CYI,H1,Low,3.4,3.4,35.53
2023,NTO,H1,Low,84.57,84.57,1248.495
2023,KHH,11,Low,412.03,411.38,3740.957
2023,YUN,11,Low,2.4,2.4,22.443
2023,KIN,11,Low,,,
2023,LIE,11,Low,,,
2023,MLI,11,Low,0.01,0.01,0.061
2023,HUA,11,Low,29.3,21.62,100.871
2023,TTT,11,Low,561.33,560.93,4510.975
2023,TNN,11,Low,142.16,141.56,1826.828
2023,TPE,11,Low,,,
2023,TXG,11,Low,0.54,0.13,1.046
2023,PEN,11,Low,0.01,,
2023,TYN,11,Low,,,
2023,HSQ,11,Low,,,
2023,HSC,11,Low,,,
2023,NTP,11,Low,,,
2023,CHA,11,Low,0.1,0.1,0.725
2023,PIF,11,Low,695.03,656.96,6204.569
2023,ILA,11,Low,0.05,0.05,0.594
2023,KEE,11,Low,,,
2023,CYQ,11,Low,12.39,9.19,92.283
2023,CYI,11,Low,0.58,0.58,5.966
2023,NTO,11,Low,1.05,1.05,9.275
2022,KHH,K3,Low,1385.4,1382.85,2784.761
2022,YUN,K3,Low,38.35,38.19,234.078
2022,KIN,K3,Low,0.42,0.42,1.534
2022,LIE,K3,Low,,,
2022,MLI,K3,Low,63.1,63.1,308.56
2022,HUA,K3,Low,7.88,3.58,14.094
2022,TTT,K3,Low,20.04,19.14,136.644
2022,TNN,K3,Low,3677.8,3677.8,12044.014
2022,TPE,K3,Low,1.72,1.72,8.492
2022,TXG,K3,Low,2184.5,2183.73,12989.102
2022,PEN,K3,Low,,,
2022,TYN,K3,Low,0.54,0.15,0.756
2022,HSQ,K3,Low,9.76,9.76,62.386
2022,HSC,K3,Low,,,
2022,NTP,K3,Low,0.56,0.41,3.36
2022,CHA,K3,Low,658.07,657.67,2522.037
2022,PIF,K3,Low,19.68,10.66,52.582
2022,ILA,K3,Low,7.36,6.7,49.047
2022,KEE,K3,Low,,,
2022,CYQ,K3,Low,1062.55,1056.55,3097.388
2022,CYI,K3,Low,39.6,39.6,95.83
2022,NTO,K3,Low,1305.03,1301.83,3175.701
2022,KHH,B2,Low,1547.31,1001.9,52678.803
2022,YUN,B2,Low,900.8,491.88,25821.826
2022,KIN,B2,Low,,,
2022,LIE,B2,Low,,,
2022,MLI,B2,Low,2.8,2.8,95.179
2022,HUA,B2,Low,119.88,77.48,2977.688
2022,TTT,B2,Low,356.01,267.47,10503.742
2022,TNN,B2,Low,1634.83,1080.92,56991.131
2022,TPE,B2,Low,,,
2022,TXG,B2,Low,161.51,145.86,6461.981
2022,PEN,B2,Low,0.1,0.1,2.7
2022,TYN,B2,Low,1.41,0.58,22.924
2022,HSQ,B2,Low,0.38,0.38,7.6
2022,HSC,B2,Low,,,
2022,NTP,B2,Low,3.76,2.33,60.199
2022,CHA,B2,Low,249.63,209.92,10547.687
2022,PIF,B2,Low,3553.66,2258.78,113440.276
2022,ILA,B2,Low,39.34,28.34,923.803
2022,KEE,B2,Low,0.16,0.16,4.1
2022,CYQ,B2,Low,1447.41,957.13,51871.282
2022,CYI,B2,Low,80.86,56.46,2395.275
2022,NTO,B2,Low,1132.07,832.99,47527.018
2022,KHH,A1,Low,2215.59,2166.19,57720.733
2022,YUN,A1,Low,710.49,671.03,24560.891
2022,KIN,A1,Low,0.8,0.8,11.96
2022,LIE,A1,Low,,,
2022,MLI,A1,Low,131.86,131.36,3160.601
2022,HUA,A1,Low,332.64,246.7,5268.646
2022,TTT,A1,Low,471.67,448.16,11502.031
2022,TNN,A1,Low,963.05,959.97,20671.506
2022,TPE,A1,Low,7.99,7.99,112.685
2022,TXG,A1,Low,623.07,612.15,9623.961
2022,PEN,A1,Low,2.15,2.15,35.539
2022,TYN,A1,Low,61.97,58.61,749.235
2022,HSQ,A1,Low,113.68,113.68,2077.033
2022,HSC,A1,Low,6.99,6.99,117.346
2022,NTP,A1,Low,79.1,72.14,1279.341
2022,CHA,A1,Low,128.47,127.65,3041.871
2022,PIF,A1,Low,4084.25,3728.18,107593.143
2022,ILA,A1,Low,91.16,86.65,1874.438
2022,KEE,A1,Low,4.44,4.44,49.897
2022,CYQ,A1,Low,2424.46,2325.51,49958.325
2022,CYI,A1,Low,23,23,483
2022,NTO,A1,Low,2829.67,2822.76,51587.795
2022,KHH,V1,Low,719.66,719.66,8913.013
2022,YUN,V1,Low,232.51,232.51,3462.957
2022,KIN,V1,Low,,,
2022,LIE,V1,Low,,,
2022,MLI,V1,Low,32.91,32.91,173.99
2022,HUA,V1,Low,2.05,2.05,15.648
2022,TTT,V1,Low,,,
2022,TNN,V1,Low,39.1,39.1,452.901
2022,TPE,V1,Low,0.21,0.21,1.682
2022,TXG,V1,Low,26.44,26.44,293.223
2022,PEN,V1,Low,,,
2022,TYN,V1,Low,20.53,19.45,184.779
2022,HSQ,V1,Low,13,13,171.4
2022,HSC,V1,Low,0.3,0.3,4.2
2022,NTP,V1,Low,5.87,5.87,35.262
2022,CHA,V1,Low,164.23,164.23,2377.264
2022,PIF,V1,Low,390.06,390.06,4991.759
2022,ILA,V1,Low,46.38,46.38,455.973
2022,KEE,V1,Low,,,
2022,CYQ,V1,Low,269.06,269.06,2912.535
2022,CYI,V1,Low,1.2,1.2,13.875
2022,NTO,V1,Low,3.34,3.34,39.795
2022,KHH,T1,Low,421.24,421.24,5987.366
2022,YUN,T1,Low,951.84,951.84,17234.182
2022,KIN,T1,Low,,,
2022,LIE,T1,Low,,,
2022,MLI,T1,Low,165.38,165.38,1923.509
2022,HUA,T1,Low,1561.3,1561.3,42454.91
2022,TTT,T1,Low,24,24,504
2022,TNN,T1,Low,1499.66,1499.66,16893.809
2022,TPE,T1,Low,,,
2022,TXG,T1,Low,323.96,323.96,5614.939
2022,PEN,T1,Low,40,40,279.081
2022,TYN,T1,Low,167.38,161.93,2467.66
2022,HSQ,T1,Low,42.58,42.58,676.1
2022,HSC,T1,Low,1.2,1.2,14.4
2022,NTP,T1,Low,58.05,58.05,597.061
2022,CHA,T1,Low,368.17,368.17,6886.64
2022,PIF,T1,Low,498.41,498.41,8521.482
2022,ILA,T1,Low,683.1,683.1,18923.228
2022,KEE,T1,Low,,,
2022,CYQ,T1,Low,481.33,481.33,7108.716
2022,CYI,T1,Low,0.67,0.67,10.335
2022,NTO,T1,Low,34,34,534.755
2022,KHH,X69,High,0.02,0.02,0.161
2022,YUN,X69,High,,,
2022,KIN,X69,High,0.02,0.02,0.064
2022,LIE,X69,High,,,
2022,MLI,X69,High,,,
2022,HUA,X69,High,1.25,1.25,6.254
2022,TTT,X69,High,,,
2022,TNN,X69,High,0.62,0.62,3.472
2022,TPE,X69,High,,,
2022,TXG,X69,High,155.2,155.2,1059.24
2022,PEN,X69,High,,,
2022,TYN,X69,High,1.5,1,9
2022,HSQ,X69,High,0.2,0.2,1.2
2022,HSC,X69,High,,,
2022,NTP,X69,High,,,
2022,CHA,X69,High,,,
2022,PIF,X69,High,,,
2022,ILA,X69,High,,,
2022,KEE,X69,High,,,
2022,CYQ,X69,High,0.06,0.06,0.525
2022,CYI,X69,High,,,
2022,NTO,X69,High,22,22,326.04
2022,KHH,Q1,Low,409.51,409.47,5186.806
2022,YUN,Q1,Low,21.82,21.52,166.357
2022,KIN,Q1,Low,,,
2022,LIE,Q1,Low,,,
2022,MLI,Q1,Low,2.21,2.21,15.108
2022,HUA,Q1,Low,43.18,16.19,64.452
2022,TTT,Q1,Low,5.12,5.12,36.346
2022,TNN,Q1,Low,32.49,32.49,313.523
2022,TPE,Q1,Low,3.08,3.08,17.669
2022,TXG,Q1,Low,11.03,11.03,134.622
2022,PEN,Q1,Low,,,
2022,TYN,Q1,Low,0.22,0.06,0.369
2022,HSQ,Q1,Low,1.91,1.91,17.249
2022,HSC,Q1,Low,,,
2022,NTP,Q1,Low,1.07,,
2022,CHA,Q1,Low,4.88,4.88,31.559
2022,PIF,Q1,Low,2009.54,2000.5,34716.549
2022,ILA,Q1,Low,96.13,93.7,1144.327
2022,KEE,Q1,Low,0.45,0.45,3.167
2022,CYQ,Q1,Low,207.99,207.49,4349.34
2022,CYI,Q1,Low,1.9,1.9,11.4
2022,NTO,Q1,Low,79.34,78.64,687.528
2022,KHH,H4,Low,2.29,2.29,23.015
2022,YUN,H4,Low,91.06,90.96,1680.935
2022,KIN,H4,Low,,,
2022,LIE,H4,Low,,,
2022,MLI,H4,Low,2.59,2.59,31.172
2022,HUA,H4,Low,16.45,9.65,103.091
2022,TTT,H4,Low,10.87,10.87,120.406
2022,TNN,H4,Low,18.76,18.76,292.165
2022,TPE,H4,Low,1.5,1.5,11.074
2022,TXG,H4,Low,2.59,2.29,27.645
2022,PEN,H4,Low,,,
2022,TYN,H4,Low,,,
2022,HSQ,H4,Low,5.69,5.69,69.515
2022,HSC,H4,Low,2.8,2.8,41.37
2022,NTP,H4,Low,6.14,6.14,71.653
2022,CHA,H4,Low,2.9,2.9,33.372
2022,PIF,H4,Low,8.11,8.11,89.196
2022,ILA,H4,Low,2.84,2.84,46.98
2022,KEE,H4,Low,,,
2022,CYQ,H4,Low,250.23,250.13,3329.214
2022,CYI,H4,Low,22.2,22.2,363.63
2022,NTO,H4,Low,2.47,2.27,29.2
2022,KHH,S1,Low,2.72,2.72,73.615
2022,YUN,S1,Low,6.47,6.47,70.374
2022,KIN,S1,Low,,,
2022,LIE,S1,Low,,,
2022,MLI,S1,Low,435.4,435.4,14579.544
2022,HUA,S1,Low,0.1,0.1,3.2
2022,TTT,S1,Low,2.45,2.45,66.34
2022,TNN,S1,Low,3.78,3.62,117.796
2022,TPE,S1,Low,,,
2022,TXG,S1,Low,453.1,452.59,12126.817
2022,PEN,S1,Low,,,
2022,TYN,S1,Low,4.98,4.85,75.7
2022,HSQ,S1,Low,0.84,0.84,17.35
2022,HSC,S1,Low,,,
2022,NTP,S1,Low,0.08,0.07,2.15
2022,CHA,S1,Low,1166.62,1166.62,29664.708
2022,PIF,S1,Low,1.2,0.7,29.817
2022,ILA,S1,Low,0.66,0.66,19.597
2022,KEE,S1,Low,,,
2022,CYQ,S1,Low,9.23,9.23,210.499
2022,CYI,S1,Low,,,
2022,NTO,S1,Low,295.93,295.93,8491.403
2022,KHH,J1,Low,3046.22,3046.22,11994.928
2022,YUN,J1,Low,81.17,80.42,464.702
2022,KIN,J1,Low,0.01,0.01,0.042
2022,LIE,J1,Low,,,
2022,MLI,J1,Low,28.54,28.54,132.806
2022,HUA,J1,Low,2.04,2.04,8.464
2022,TTT,J1,Low,103.83,103.83,675.937
2022,TNN,J1,Low,819.54,819.54,4951.989
2022,TPE,J1,Low,,,
2022,TXG,J1,Low,1828.7,1826.33,9108.699
2022,PEN,J1,Low,,,
2022,TYN,J1,Low,0.86,,
2022,HSQ,J1,Low,3.53,3.53,23.394
2022,HSC,J1,Low,35.5,35.5,153.203
2022,NTP,J1,Low,,,
2022,CHA,J1,Low,874.75,872.42,3961.546
2022,PIF,J1,Low,501.43,494.82,2096.933
2022,ILA,J1,Low,1.96,1.36,9.087
2022,KEE,J1,Low,,,
2022,CYQ,J1,Low,928.89,928.89,4252.714
2022,CYI,J1,Low,48.36,48.36,67.723
2022,NTO,J1,Low,1335.04,1335.04,4480.077
2022,KHH,45,Low,3.71,3.71,38.624
2022,YUN,45,Low,3.11,3.11,17.801
2022,KIN,45,Low,,,
2022,LIE,45,Low,,,
2022,MLI,45,Low,490.66,490.66,5901.487
2022,HUA,45,Low,1.41,1.41,10.998
2022,TTT,45,Low,0.08,0.08,0.88
2022,TNN,45,Low,5.53,5.53,65.873
2022,TPE,45,Low,2.95,2.95,26.55
2022,TXG,45,Low,14.2,14.2,145.129
2022,PEN,45,Low,,,
2022,TYN,45,Low,6.71,6.71,80.578
2022,HSQ,45,Low,14.66,14.66,114.18
2022,HSC,45,Low,0.2,0.2,1.2
2022,NTP,45,Low,1.18,1.18,14.344
2022,CHA,45,Low,1.06,1.06,9.672
2022,PIF,45,Low,1.05,1.05,7.825
2022,ILA,45,Low,0.57,0.57,6.665
2022,KEE,45,Low,,,
2022,CYQ,45,Low,3.49,3.49,35.28
2022,CYI,45,Low,,,
2022,NTO,45,Low,14.86,14.86,94.735
2022,KHH,R1,Low,1931.14,1925.28,7780.763
2022,YUN,R1,Low,144.26,142.84,1642.933
2022,KIN,R1,Low,,,
2022,LIE,R1,Low,,,
2022,MLI,R1,Low,13.98,13.98,155.491
2022,HUA,R1,Low,116.67,23.94,146.45
2022,TTT,R1,Low,349,329.69,2347.923
2022,TNN,R1,Low,7244.68,7230.67,45544.906
2022,TPE,R1,Low,,,
2022,TXG,R1,Low,128.56,126.39,1198.236
2022,PEN,R1,Low,,,
2022,TYN,R1,Low,5.43,2.68,20.62
2022,HSQ,R1,Low,4.19,4.18,28.304
2022,HSC,R1,Low,1.3,0.9,10.34
2022,NTP,R1,Low,3.34,2.96,16.298
2022,CHA,R1,Low,185.17,184.11,1709.224
2022,PIF,R1,Low,5828.6,5672.56,48457.529
2022,ILA,R1,Low,6.84,6.09,65.241
2022,KEE,R1,Low,0.1,0.1,0.48
2022,CYQ,R1,Low,314.19,308.26,2776.815
2022,CYI,R1,Low,24.43,24.43,136.216
2022,NTO,R1,Low,122.21,119.76,833.906
2022,KHH,51,Low,35.58,28.71,400.141
2022,YUN,51,Low,12.4,12.4,206.487
2022,KIN,51,Low,0.26,0.26,2.177
2022,LIE,51,Low,,,
2022,MLI,51,Low,19.19,19.19,359.395
2022,HUA,51,Low,12.33,10.13,130.384
2022,TTT,51,Low,14.11,14.11,212.999
2022,TNN,51,Low,21.94,21.94,369.393
2022,TPE,51,Low,1.68,1.68,18.324
2022,TXG,51,Low,64.58,64.38,1126.224
2022,PEN,51,Low,,,
2022,TYN,51,Low,3.13,2.95,43.115
2022,HSQ,51,Low,3.41,3.41,52.29
2022,HSC,51,Low,,,
2022,NTP,51,Low,4.78,4.49,50.291
2022,CHA,51,Low,20.75,20.75,267.003
2022,PIF,51,Low,46.4,42.94,486.436
2022,ILA,51,Low,6.78,5.47,61.155
2022,KEE,51,Low,0.4,0.4,1.335
